seed,scenario,round,q_state_key,q_state_seen,available_actions,best_q_margin,near_tie,planner_action,planner_reward
500002,need_based,13,"2,2,1,3,0,0,3",1,6,2.205057881158872,0,bilateral_3pass,3.9499999999999993
500002,need_based,14,"2,3,1,3,0,0,0",1,7,4.147998066470179,0,subsidized_catch_up,0.6000000000000014
500002,need_based,15,"3,2,1,3,1,1,3",1,6,4.142338312912672,0,bilateral_3pass,0.4499999999999993
500002,need_based,16,"3,3,2,3,2,1,0",1,7,2.5027294561792166,0,public_pool,3.1999999999999993
500002,need_based,17,"3,2,1,3,2,1,2",1,4,5.776959479659842,0,bilateral_3pass,2.099999999999998
500002,need_based,18,"3,2,1,3,2,0,0",1,6,2.0844488304915396,0,bilateral_3pass,1.2000000000000028
500002,need_based,19,"3,2,1,1,2,1,0",1,6,1.0208253372847969,0,clearinghouse,0.0
500002,cooperative,0,"0,3,2,2,0,0,0",1,7,3.0602021024147086,0,public_pool,0.15000000000000002
500002,cooperative,1,"0,2,1,2,0,0,2",1,6,3.758562196550651,0,subsidized_catch_up,0.29999999999999993
500002,cooperative,2,"0,2,1,3,0,0,3",1,3,2.848750935501878,0,clearinghouse,0.30000000000000004
500002,cooperative,3,"0,1,1,1,0,0,1",1,1,,0,bilateral_3pass,0.2999999999999998
500002,cooperative,4,"0,1,2,3,0,1,0",1,1,,0,bilateral_3pass,1.4500000000000002
500002,cooperative,5,"1,2,2,2,0,0,0",1,3,2.9899386659554237,0,clearinghouse,0.0
500002,cooperative,6,"1,1,2,3,0,1,1",1,1,,0,bilateral_3pass,0.7000000000000002
500002,cooperative,7,"1,1,1,1,0,0,0",1,1,,0,bilateral_3pass,0.14999999999999947
500002,cooperative,8,"1,2,2,3,0,1,0",1,3,2.514579073573837,0,bilateral_3pass,1.9000000000000004
500002,cooperative,9,"1,2,1,1,0,1,0",1,6,2.636598030130843,0,subsidized_catch_up,0.5999999999999996
500002,cooperative,10,"2,2,1,3,1,0,3",1,3,5.134284045690206,0,clearinghouse,0.9000000000000004
500002,cooperative,11,"2,1,1,3,1,1,1",1,1,,0,bilateral_3pass,1.3500000000000014
500002,cooperative,12,"2,1,1,3,0,1,0",1,1,,0,bilateral_3pass,2.849999999999998
500002,cooperative,13,"2,2,2,3,0,0,0",1,3,4.1099510701022215,0,clearinghouse,-0.3000000000000007
500002,cooperative,14,"2,1,1,2,1,0,1",1,1,,0,bilateral_3pass,2.400000000000002
500002,cooperative,15,"3,1,1,3,2,0,0",1,1,,0,bilateral_3pass,1.6500000000000004
500002,cooperative,16,"3,2,2,3,2,0,0",1,3,3.2120509058215023,0,subsidized_catch_up,0.9000000000000004
500002,cooperative,17,"3,1,1,3,2,1,3",1,1,,0,bilateral_3pass,1.6499999999999986
500002,cooperative,18,"3,1,2,3,2,1,0",1,1,,0,bilateral_3pass,2.1000000000000014
500002,cooperative,19,"3,2,1,3,2,1,0",1,3,0.5601886461449448,0,bilateral_3pass,1.6499999999999986
500002,hoarding,0,"0,3,2,1,0,0,0",1,7,2.840651743797904,0,public_pool,0.0
500002,hoarding,1,"0,3,1,1,0,0,2",1,7,2.585748772313778,0,central_cap2,0.30000000000000004
500002,hoarding,2,"0,2,0,1,0,0,4",1,6,2.524111894252245,0,central_cap2,0.30000000000000004
500002,hoarding,3,"0,1,1,1,0,0,4",1,1,,0,bilateral_3pass,0.0
500002,hoarding,4,"0,2,1,1,0,1,0",1,3,2.8668076742461865,0,bilateral_3pass,0.1499999999999999
500002,hoarding,5,"1,2,1,1,0,1,0",1,6,2.636598030130843,0,subsidized_catch_up,0.1499999999999999
500002,hoarding,6,"1,2,1,1,0,1,3",1,3,4.0559382525805585,0,clearinghouse,0.7500000000000002
500002,hoarding,7,"1,1,2,1,0,1,1",1,1,,0,bilateral_3pass,0.0
500002,hoarding,8,"1,1,1,1,0,1,0",1,1,,0,bilateral_3pass,0.6999999999999995
500002,hoarding,9,"1,2,2,1,0,1,0",1,3,2.9194010748510166,0,bilateral_3pass,0.4500000000000002
500002,hoarding,10,"2,2,1,1,0,1,0",1,6,3.0723982650054777,0,bilateral_3pass,0.6000000000000005
500002,hoarding,11,"2,2,2,1,1,1,0",1,6,2.9444944232565096,0,subsidized_catch_up,1.4000000000000004
500002,hoarding,12,"2,2,2,3,1,1,3",1,3,4.1279724163511595,0,clearinghouse,1.1999999999999993
500002,hoarding,13,"2,1,1,2,1,1,1",1,1,,0,bilateral_3pass,1.9499999999999993
500002,hoarding,14,"2,1,0,2,1,1,0",1,1,,0,bilateral_3pass,1.9499999999999993
500002,hoarding,15,"3,2,1,1,2,1,0",1,3,1.0208253372847969,0,clearinghouse,1.9500000000000028
500002,hoarding,16,"3,1,1,2,2,1,1",1,1,,0,bilateral_3pass,0.4499999999999993
500002,hoarding,17,"3,1,1,2,2,1,0",1,1,,0,bilateral_3pass,3.599999999999998
500002,hoarding,18,"3,2,0,1,2,0,0",1,3,2.4780849563689804,0,bilateral_3pass,1.2000000000000028
500002,hoarding,19,"3,2,1,1,2,1,0",1,6,1.0208253372847969,0,clearinghouse,0.44999999999999574
500002,mixed,0,"0,3,2,1,0,0,0",1,7,2.840651743797904,0,public_pool,0.15000000000000002
500002,mixed,1,"0,3,1,1,0,0,2",1,7,2.585748772313778,0,central_cap2,0.15000000000000002
500002,mixed,2,"0,2,0,1,0,0,4",1,4,2.524111894252245,0,central_cap2,0.5999999999999999
500002,mixed,3,"0,1,2,2,0,0,4",1,1,,0,bilateral_3pass,0.3999999999999999
500002,mixed,4,"0,1,0,1,0,0,0",1,1,,0,bilateral_3pass,0.75
500002,mixed,5,"1,2,1,1,0,0,0",1,3,3.0986957968599222,0,subsidized_catch_up,0.0
500002,mixed,6,"1,1,0,1,0,1,3",1,2,4.197828174602586,0,bilateral_3pass,0.4500000000000002
500002,mixed,7,"1,2,2,1,0,1,0",1,3,2.9194010748510166,0,bilateral_3pass,0.0
500002,mixed,8,"1,2,1,3,0,1,0",1,6,2.306365597452933,0,bilateral_3pass,1.5999999999999996
500002,mixed,9,"1,2,1,1,1,1,0",1,6,2.7007798100413405,0,bilateral_3pass,0.3000000000000007
500002,mixed,10,"2,3,1,1,1,1,0",1,7,2.65817362514094,0,central_full,1.4499999999999993
500002,mixed,11,"2,1,2,2,1,1,6",1,1,,0,bilateral_3pass,0.5999999999999996
500002,mixed,12,"2,1,1,3,1,1,0",1,1,,0,bilateral_3pass,2.400000000000002
500002,mixed,13,"2,2,2,2,1,1,0",1,3,2.5275127312073957,0,subsidized_catch_up,1.0499999999999972
500002,mixed,14,"2,1,0,1,1,0,3",1,1,,0,bilateral_3pass,1.2000000000000028
500002,mixed,15,"3,1,1,3,2,1,0",1,1,,0,bilateral_3pass,0.5999999999999979
500002,mixed,16,"3,2,2,2,2,1,0",1,3,1.7431719626588897,0,bilateral_3pass,4.1
500002,mixed,17,"3,2,1,2,2,0,0",1,6,1.8286121496791337,0,bilateral_3pass,0.45000000000000107
500002,mixed,18,"3,2,1,3,2,1,0",1,6,0.5601886461449448,0,bilateral_3pass,2.700000000000003
500002,mixed,19,"3,3,1,3,2,1,0",1,7,1.7020183816999976,0,bilateral_3pass,1.6499999999999986
500002,need_based_to_competitive,0,"0,3,2,1,0,0,0",1,7,2.840651743797904,0,public_pool,0.15000000000000002
500002,need_based_to_competitive,1,"0,2,1,2,0,0,2",1,6,3.758562196550651,0,subsidized_catch_up,0.15000000000000002
500002,need_based_to_competitive,2,"0,2,1,2,0,0,3",1,3,3.2809507359291032,0,clearinghouse,0.1499999999999999
500002,need_based_to_competitive,3,"0,1,1,1,0,0,1",1,1,,0,bilateral_3pass,0.15000000000000013
500002,need_based_to_competitive,4,"0,1,1,2,0,1,0",1,1,,0,bilateral_3pass,0.1499999999999999
500002,need_based_to_competitive,5,"1,2,1,2,0,1,0",1,3,2.313498482737784,0,subsidized_catch_up,0.75
500002,need_based_to_competitive,6,"1,1,1,3,0,1,3",1,2,2.9798807138164163,0,bilateral_3pass,0.7000000000000002
500002,need_based_to_competitive,7,"1,2,1,1,0,1,0",1,3,2.636598030130843,0,subsidized_catch_up,0.4500000000000002
500002,need_based_to_competitive,8,"1,1,2,1,0,1,3",1,2,3.6459687622898884,0,bilateral_3pass,0.2999999999999998
500002,need_based_to_competitive,9,"1,2,2,3,0,1,0",1,3,2.514579073573837,0,bilateral_3pass,0.0
500002,need_based_to_competitive,10,"2,2,2,1,0,1,0",1,6,2.6739027554153365,0,bilateral_3pass,0.14999999999999947
500002,need_based_to_competitive,11,"2,2,2,1,0,1,0",1,6,2.6739027554153365,0,bilateral_3pass,0.75
500002,need_based_to_competitive,12,"2,3,2,1,1,2,0",1,7,3.3931938481755415,0,central_full,2.950000000000001
500002,need_based_to_competitive,13,"2,1,1,1,0,0,6",1,1,,0,bilateral_3pass,1.1999999999999993
500002,need_based_to_competitive,14,"2,1,2,3,1,1,0",1,1,,0,bilateral_3pass,3.9499999999999993
500002,need_based_to_competitive,15,"3,2,1,3,1,1,0",1,3,2.4776210017191183,0,bilateral_3pass,1.3000000000000007
500002,need_based_to_competitive,16,"3,2,0,2,1,1,0",1,6,3.813349188610105,0,subsidized_catch_up,1.950000000000001
500002,need_based_to_competitive,17,"3,1,0,3,2,1,3",1,2,3.6515628019125725,0,bilateral_3pass,3.599999999999996
500002,need_based_to_competitive,18,"3,2,1,1,2,0,0",1,3,1.0618592923500216,0,bilateral_3pass,0.45000000000000284
500002,need_based_to_competitive,19,"3,2,1,1,2,0,0",1,6,1.0618592923500216,0,bilateral_3pass,1.6499999999999986
500002,cooperative_to_hoarding,0,"0,3,2,2,0,0,0",1,7,3.0602021024147086,0,public_pool,0.15000000000000002
500002,cooperative_to_hoarding,1,"0,2,1,2,0,0,2",1,6,3.758562196550651,0,subsidized_catch_up,0.29999999999999993
500002,cooperative_to_hoarding,2,"0,2,1,3,0,0,3",1,3,2.848750935501878,0,clearinghouse,0.30000000000000004
500002,cooperative_to_hoarding,3,"0,1,1,1,0,0,1",1,1,,0,bilateral_3pass,0.2999999999999998
500002,cooperative_to_hoarding,4,"0,1,2,3,0,1,0",1,1,,0,bilateral_3pass,1.4500000000000002
500002,cooperative_to_hoarding,5,"1,2,2,2,0,0,0",1,3,2.9899386659554237,0,clearinghouse,0.0
500002,cooperative_to_hoarding,6,"1,1,2,3,0,1,1",1,1,,0,bilateral_3pass,0.7000000000000002
500002,cooperative_to_hoarding,7,"1,1,1,1,0,0,0",1,1,,0,bilateral_3pass,0.14999999999999947
500002,cooperative_to_hoarding,8,"1,2,2,3,0,1,0",1,3,2.514579073573837,0,bilateral_3pass,1.9000000000000004
500002,cooperative_to_hoarding,9,"1,2,1,1,0,1,0",1,6,2.636598030130843,0,subsidized_catch_up,0.5999999999999996
500002,cooperative_to_hoarding,10,"2,2,1,1,1,0,3",1,3,3.57212636300988,0,clearinghouse,0.15000000000000036
500002,cooperative_to_hoarding,11,"2,1,1,1,1,0,1",1,1,,0,bilateral_3pass,0.75
500002,cooperative_to_hoarding,12,"2,1,1,1,1,1,0",1,1,,0,bilateral_3pass,0.4499999999999993
500002,cooperative_to_hoarding,13,"2,2,2,1,1,2,0",1,3,2.9338038616554227,0,subsidized_catch_up,0.0
500002,cooperative_to_hoarding,14,"2,1,2,2,1,2,3",1,1,,0,bilateral_3pass,3.4499999999999993
500002,cooperative_to_hoarding,15,"3,1,1,3,1,1,0",1,1,,0,bilateral_3pass,2.900000000000002
500002,cooperative_to_hoarding,16,"3,2,1,1,1,1,0",1,3,2.2390788777703587,0,subsidized_catch_up,0.75
500002,cooperative_to_hoarding,17,"3,1,0,2,1,1,3",1,1,,0,bilateral_3pass,1.6500000000000004
500002,cooperative_to_hoarding,18,"3,1,1,2,1,1,0",1,1,,0,bilateral_3pass,1.1999999999999975
500002,cooperative_to_hoarding,19,"3,2,1,1,2,1,0",1,3,1.0208253372847969,0,clearinghouse,2.5500000000000043
500003,need_based,0,"0,3,1,1,0,0,0",1,7,2.8210064905575054,0,central_full,0.0
500003,need_based,1,"0,2,1,1,0,0,6",1,7,1.3351019481469555,0,equity_cap2,0.15000000000000002
500003,need_based,2,"0,1,1,1,0,0,5",1,1,,0,bilateral_3pass,0.15000000000000002
500003,need_based,3,"0,2,0,2,0,0,0",1,3,3.5411763814151946,0,subsidized_catch_up,0.1499999999999999
500003,need_based,4,"0,1,2,2,0,1,3",1,2,4.273845069075898,0,bilateral_3pass,0.55
500003,need_based,5,"1,2,2,3,0,1,0",1,3,2.514579073573837,0,bilateral_3pass,1.0499999999999998
500003,need_based,6,"1,2,2,3,0,1,0",1,6,2.514579073573837,0,bilateral_3pass,0.15000000000000036
500003,need_based,7,"1,2,1,2,0,2,0",1,6,3.082111475812395,0,bilateral_3pass,1.0
500003,need_based,8,"1,3,2,2,0,1,0",1,7,5.193841600182601,0,clearinghouse,0.8500000000000005
500003,need_based,9,"1,2,2,1,0,1,1",1,6,4.3874885522919955,0,subsidized_catch_up,0.4499999999999993
500003,need_based,10,"2,1,2,2,0,1,3",1,2,4.797239909657689,0,bilateral_3pass,0.75
500003,need_based,11,"2,2,1,3,0,1,0",1,3,3.701049429471146,0,bilateral_3pass,1.9499999999999993
500003,need_based,12,"2,2,1,2,1,2,0",1,6,3.179123074533151,0,bilateral_3pass,0.4500000000000002
500003,need_based,13,"2,2,2,3,1,2,0",1,6,2.7309999729231365,0,bilateral_3pass,1.950000000000002
500003,need_based,14,"2,3,1,3,1,1,0",1,7,4.30664444056735,0,public_pool,2.549999999999997
500003,need_based,15,"3,2,1,2,1,1,2",1,4,4.827601431719696,0,bilateral_3pass,-0.75
500003,need_based,16,"3,2,2,2,2,2,0",1,6,1.5597271070544005,0,bilateral_3pass,2.1000000000000014
500003,need_based,17,"3,2,2,3,2,1,0",1,6,1.8090227761983346,0,clearinghouse,0.14999999999999858
500003,need_based,18,"3,2,1,3,2,1,1",1,3,2.4940356626404467,0,clearinghouse,1.9500000000000028
500003,need_based,19,"3,1,0,3,2,2,1",1,2,2.480555875021997,0,bilateral_3pass,3.799999999999997
500003,cooperative,0,"0,3,1,1,0,0,0",1,7,2.8210064905575054,0,central_full,0.0
500003,cooperative,1,"0,2,1,1,0,0,6",1,7,1.3351019481469555,0,equity_cap2,0.15000000000000002
500003,cooperative,2,"0,1,1,3,0,0,5",1,1,,0,bilateral_3pass,0.29999999999999993
500003,cooperative,3,"0,2,0,3,0,0,0",1,3,3.262006419879588,0,bilateral_3pass,0.44999999999999996
500003,cooperative,4,"0,2,1,3,0,1,0",1,6,2.5765007101099284,0,bilateral_3pass,1.9
500003,cooperative,5,"1,2,2,3,0,0,0",1,6,3.0946885178001313,0,bilateral_3pass,0.40000000000000036
500003,cooperative,6,"1,3,2,3,0,0,0",1,7,2.6581925362440515,0,central_full,0.14999999999999947
500003,cooperative,7,"1,1,1,3,0,1,6",1,1,,0,bilateral_3pass,0.75
500003,cooperative,8,"1,1,1,3,1,2,0",1,1,,0,bilateral_3pass,0.9000000000000004
500003,cooperative,9,"1,2,1,3,1,2,0",1,3,3.1624671427064834,0,subsidized_catch_up,0.0
500003,cooperative,10,"2,1,1,3,1,2,3",1,2,4.4026006787123375,0,bilateral_3pass,2.8000000000000007
500003,cooperative,11,"2,2,1,3,2,1,0",1,3,2.4288966141981447,0,subsidized_catch_up,0.75
500003,cooperative,12,"2,1,2,3,2,1,3",1,2,5.03315737030912,0,bilateral_3pass,1.1999999999999993
500003,cooperative,13,"2,2,0,3,2,1,0",1,3,3.120649742762824,0,subsidized_catch_up,2.5500000000000007
500003,cooperative,14,"2,1,1,3,2,0,3",1,1,,0,bilateral_3pass,0.4499999999999993
500003,cooperative,15,"3,1,1,1,2,1,0",1,1,,0,bilateral_3pass,0.4499999999999993
500003,cooperative,16,"3,2,1,1,2,1,0",1,3,1.0208253372847969,0,clearinghouse,3.1999999999999993
500003,cooperative,17,"3,1,0,3,2,2,1",1,1,,0,bilateral_3pass,2.8500000000000014
500003,cooperative,18,"3,1,0,3,2,1,0",1,1,,0,bilateral_3pass,1.6499999999999986
500003,cooperative,19,"3,2,1,3,2,1,0",1,3,0.5601886461449448,0,bilateral_3pass,0.75
500003,hoarding,0,"0,3,1,1,0,0,0",1,7,2.8210064905575054,0,central_full,0.0
500003,hoarding,1,"0,2,1,1,0,0,6",1,7,1.3351019481469555,0,equity_cap2,0.15000000000000002
500003,hoarding,2,"0,1,1,1,0,0,5",1,1,,0,bilateral_3pass,0.15000000000000002
500003,hoarding,3,"0,2,0,1,0,0,0",1,3,3.7668948437846757,0,subsidized_catch_up,0.1499999999999999
500003,hoarding,4,"0,1,2,1,0,1,3",1,2,3.590985954320855,0,bilateral_3pass,0.55
500003,hoarding,5,"1,2,2,1,0,1,0",1,3,2.9194010748510166,0,bilateral_3pass,0.1499999999999999
500003,hoarding,6,"1,2,1,1,0,1,0",1,6,2.636598030130843,0,subsidized_catch_up,0.4500000000000002
500003,hoarding,7,"1,1,1,1,0,1,3",1,2,3.228100158708177,0,bilateral_3pass,2.3499999999999996
500003,hoarding,8,"1,2,1,1,1,1,0",1,3,2.7007798100413405,0,bilateral_3pass,0.0
500003,hoarding,9,"1,2,1,1,1,1,0",1,6,2.7007798100413405,0,bilateral_3pass,0.4500000000000006
500003,hoarding,10,"2,2,1,2,1,1,0",1,6,2.392081295298059,0,clearinghouse,0.0
500003,hoarding,11,"2,2,1,3,1,2,1",1,3,5.272117491622443,0,clearinghouse,2.249999999999999
500003,hoarding,12,"2,1,2,1,2,2,1",1,2,3.803765370183508,0,bilateral_3pass,0.5499999999999998
500003,hoarding,13,"2,2,1,1,2,2,0",1,3,2.5006031237368385,0,subsidized_catch_up,0.4500000000000002
500003,hoarding,14,"2,1,1,1,2,2,3",1,2,2.806287735895534,0,bilateral_3pass,0.7499999999999991
500003,hoarding,15,"3,2,2,1,2,2,0",1,3,1.5908806496189332,0,bilateral_3pass,0.0
500003,hoarding,16,"3,2,1,1,2,2,0",1,6,1.0778716478957495,0,subsidized_catch_up,2.1000000000000014
500003,hoarding,17,"3,1,2,2,2,2,3",1,2,3.2054198492518755,0,bilateral_3pass,3.1499999999999986
500003,hoarding,18,"3,2,1,1,2,2,0",1,3,1.0778716478957495,0,subsidized_catch_up,1.3500000000000014
500003,hoarding,19,"3,1,2,1,2,1,3",1,1,,0,bilateral_3pass,1.2000000000000028
500003,mixed,0,"0,3,1,1,0,0,0",1,7,2.8210064905575054,0,central_full,0.0
500003,mixed,1,"0,2,1,1,0,0,6",1,7,1.3351019481469555,0,equity_cap2,0.15000000000000002
500003,mixed,2,"0,1,1,1,0,0,5",1,1,,0,bilateral_3pass,0.29999999999999993
500003,mixed,3,"0,2,0,1,0,0,0",1,3,3.7668948437846757,0,subsidized_catch_up,0.15000000000000013
500003,mixed,4,"0,1,2,1,0,1,3",1,1,,0,bilateral_3pass,0.75
500003,mixed,5,"1,1,2,1,0,1,0",1,1,,0,bilateral_3pass,0.3999999999999999
500003,mixed,6,"1,2,2,2,0,1,0",1,3,2.4752077477030463,0,bilateral_3pass,0.15000000000000013
500003,mixed,7,"1,2,1,2,0,1,0",1,6,2.313498482737784,0,subsidized_catch_up,0.5999999999999999
500003,mixed,8,"1,1,1,3,0,1,3",1,2,2.9798807138164163,0,bilateral_3pass,2.1500000000000004
500003,mixed,9,"1,2,2,3,0,0,0",1,3,3.0946885178001313,0,bilateral_3pass,1.4499999999999993
500003,mixed,10,"2,2,2,2,1,0,0",1,6,3.612803954154802,0,subsidized_catch_up,0.0
500003,mixed,11,"2,2,2,3,1,1,3",1,3,4.1279724163511595,0,clearinghouse,0.9000000000000004
500003,mixed,12,"2,1,2,1,2,1,1",1,1,,0,bilateral_3pass,1.0
500003,mixed,13,"2,1,2,1,2,1,0",1,1,,0,bilateral_3pass,0.0
500003,mixed,14,"2,2,1,1,2,2,0",1,3,2.5006031237368385,0,subsidized_catch_up,1.1999999999999993
500003,mixed,15,"3,1,2,3,2,1,3",1,1,,0,bilateral_3pass,1.9000000000000021
500003,mixed,16,"3,1,1,2,2,1,0",1,1,,0,bilateral_3pass,0.8999999999999986
500003,mixed,17,"3,2,2,2,2,2,0",1,3,1.5597271070544005,0,bilateral_3pass,0.8999999999999986
500003,mixed,18,"3,2,1,2,2,2,0",1,6,1.1188521978551371,0,clearinghouse,1.9500000000000028
500003,mixed,19,"3,1,1,1,2,2,1",1,2,0.844847784703699,0,bilateral_3pass,1.6499999999999986
500003,need_based_to_competitive,0,"0,3,1,1,0,0,0",1,7,2.8210064905575054,0,central_full,0.0
500003,need_based_to_competitive,1,"0,2,1,1,0,0,6",1,7,1.3351019481469555,0,equity_cap2,0.15000000000000002
500003,need_based_to_competitive,2,"0,1,1,1,0,0,5",1,1,,0,bilateral_3pass,0.15000000000000002
500003,need_based_to_competitive,3,"0,2,0,2,0,0,0",1,3,3.5411763814151946,0,subsidized_catch_up,0.1499999999999999
500003,need_based_to_competitive,4,"0,1,2,2,0,1,3",1,2,4.273845069075898,0,bilateral_3pass,0.55
500003,need_based_to_competitive,5,"1,2,2,3,0,1,0",1,3,2.514579073573837,0,bilateral_3pass,1.0499999999999998
500003,need_based_to_competitive,6,"1,2,2,3,0,1,0",1,6,2.514579073573837,0,bilateral_3pass,0.15000000000000036
500003,need_based_to_competitive,7,"1,2,1,2,0,2,0",1,6,3.082111475812395,0,bilateral_3pass,1.0
500003,need_based_to_competitive,8,"1,3,2,2,0,1,0",1,7,5.193841600182601,0,clearinghouse,0.8500000000000005
500003,need_based_to_competitive,9,"1,2,2,1,0,1,1",1,6,4.3874885522919955,0,subsidized_catch_up,0.4499999999999993
500003,need_based_to_competitive,10,"2,1,2,1,0,1,3",1,2,3.826272827495338,0,bilateral_3pass,0.0
500003,need_based_to_competitive,11,"2,2,2,1,0,1,0",1,3,2.6739027554153365,0,bilateral_3pass,0.15000000000000036
500003,need_based_to_competitive,12,"2,2,2,1,0,1,0",1,6,2.6739027554153365,0,bilateral_3pass,0.0
500003,need_based_to_competitive,13,"2,2,2,1,0,1,0",1,6,2.6739027554153365,0,bilateral_3pass,0.4499999999999993
500003,need_based_to_competitive,14,"2,3,2,2,0,2,0",1,7,3.413994099310491,0,clearinghouse,1.3499999999999996
500003,need_based_to_competitive,15,"3,2,1,1,0,2,1",1,6,2.6516899451530014,0,clearinghouse,1.6500000000000021
500003,need_based_to_competitive,16,"3,2,0,1,0,2,1",1,3,1.7430086052193934,0,bilateral_3pass,0.8999999999999986
500003,need_based_to_competitive,17,"3,2,2,2,1,1,0",1,6,3.126806226913431,0,subsidized_catch_up,0.4499999999999993
500003,need_based_to_competitive,18,"3,1,2,3,1,1,3",1,2,5.896099806373622,0,bilateral_3pass,1.9499999999999993
500003,need_based_to_competitive,19,"3,2,1,1,2,1,0",1,3,1.0208253372847969,0,clearinghouse,0.45000000000000284
500003,cooperative_to_hoarding,0,"0,3,1,1,0,0,0",1,7,2.8210064905575054,0,central_full,0.0
500003,cooperative_to_hoarding,1,"0,2,1,1,0,0,6",1,7,1.3351019481469555,0,equity_cap2,0.15000000000000002
500003,cooperative_to_hoarding,2,"0,1,1,3,0,0,5",1,1,,0,bilateral_3pass,0.29999999999999993
500003,cooperative_to_hoarding,3,"0,2,0,3,0,0,0",1,3,3.262006419879588,0,bilateral_3pass,0.44999999999999996
500003,cooperative_to_hoarding,4,"0,2,1,3,0,1,0",1,6,2.5765007101099284,0,bilateral_3pass,1.9
500003,cooperative_to_hoarding,5,"1,2,2,3,0,0,0",1,6,3.0946885178001313,0,bilateral_3pass,0.40000000000000036
500003,cooperative_to_hoarding,6,"1,3,2,3,0,0,0",1,7,2.6581925362440515,0,central_full,0.14999999999999947
500003,cooperative_to_hoarding,7,"1,1,1,3,0,1,6",1,1,,0,bilateral_3pass,0.75
500003,cooperative_to_hoarding,8,"1,1,1,3,1,2,0",1,1,,0,bilateral_3pass,0.9000000000000004
500003,cooperative_to_hoarding,9,"1,2,1,3,1,2,0",1,3,3.1624671427064834,0,subsidized_catch_up,0.0
500003,cooperative_to_hoarding,10,"2,1,1,1,1,2,3",1,2,2.2704001492446837,0,bilateral_3pass,1.0
500003,cooperative_to_hoarding,11,"2,2,2,2,1,2,0",1,3,3.162654989083455,0,bilateral_3pass,1.8000000000000007
500003,cooperative_to_hoarding,12,"2,2,1,1,2,1,0",1,6,1.8196685125250216,0,bilateral_3pass,0.4499999999999993
500003,cooperative_to_hoarding,13,"2,2,1,1,2,2,0",1,6,2.5006031237368385,0,subsidized_catch_up,2.1000000000000014
500003,cooperative_to_hoarding,14,"2,2,2,1,2,1,3",1,3,4.022835295025933,0,subsidized_catch_up,0.0
500003,cooperative_to_hoarding,15,"3,2,1,1,2,1,3",1,3,3.773594686529348,0,clearinghouse,0.5999999999999979
500003,cooperative_to_hoarding,16,"3,1,1,1,2,1,1",1,2,2.4683356085710106,0,bilateral_3pass,0.75
500003,cooperative_to_hoarding,17,"3,2,2,1,2,2,0",1,3,1.5908806496189332,0,bilateral_3pass,1.1999999999999993
500003,cooperative_to_hoarding,18,"3,2,1,1,2,2,0",1,6,1.0778716478957495,0,subsidized_catch_up,1.3500000000000014
500003,cooperative_to_hoarding,19,"3,2,1,1,2,1,3",1,3,3.773594686529348,0,clearinghouse,0.45000000000000107
500004,need_based,0,"0,3,1,1,0,0,0",1,7,2.8210064905575054,0,central_full,0.0
500004,need_based,1,"0,2,2,2,0,0,6",1,6,2.2333197888964866,0,bilateral_3pass,0.0
500004,need_based,2,"0,2,1,3,0,0,0",1,6,3.077454479161368,0,subsidized_catch_up,0.30000000000000004
500004,need_based,3,"0,2,0,3,0,0,3",1,3,3.1614722342831647,0,subsidized_catch_up,0.1499999999999999
500004,need_based,4,"0,1,1,3,0,1,3",1,2,3.4823649861077,0,bilateral_3pass,0.30000000000000004
500004,need_based,5,"1,2,2,1,0,1,0",1,3,2.9194010748510166,0,bilateral_3pass,0.2999999999999998
500004,need_based,6,"1,2,2,2,0,2,0",1,6,3.4573557327998237,0,bilateral_3pass,0.40000000000000036
500004,need_based,7,"1,2,1,2,0,2,0",1,6,3.082111475812395,0,bilateral_3pass,1.75
500004,need_based,8,"1,3,2,3,0,1,0",1,7,5.089626839333079,0,subsidized_catch_up,0.6000000000000001
500004,need_based,9,"1,2,2,2,1,1,3",1,6,5.308016618551777,0,bilateral_3pass,1.35
500004,need_based,10,"2,3,2,3,1,1,0",1,7,5.988824030317943,0,subsidized_catch_up,0.40000000000000036
